# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_scardovii	0.625	1.61538461538	2.07142857143	1.41666666667	0.833333333333	0.153846153846	2.83333333333	0.6	0.0	0.0	2.2	5.8	1.0	3.4	3.16666666667	0.2	0.3	9.5	0.0	0.555555555556	1.30769230769	0.0	1.55555555556	13.0	0.875	0.0	0.75	0.6	0.0	0.5	0.0	6.81818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_thermophilum	1.125	0.692307692308	23.7142857143	0.0	0.0833333333333	0.0	0.25	0.6	0.125	0.1	0.5	0.8	0.125	0.0	0.333333333333	0.1	0.0	0.1	0.0	0.0	5.15384615385	0.25	2.22222222222	13.0	1.25	0.0	2.0	0.0	0.333333333333	0.916666666667	0.0	0.181818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	0.0	0.0	0.285714285714	0.0	0.166666666667	1.61538461538	0.0833333333333	1.53333333333	0.0	1.6	0.0	0.3	0.0	0.4	0.0	0.0	11.0	2.0	0.166666666667	1.11111111111	0.0	0.0	0.444444444444	0.25	0.125	0.0	0.166666666667	0.0	0.0	0.0	0.142857142857	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia_denticolens	0.0	0.153846153846	0.142857142857	0.0	0.0	0.0769230769231	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__;g__Lawsonella;s__Lawsonella_clevelandensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.2	0.416666666667	0.0	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0	3.125	0.0	0.0	0.3	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;Other	0.25	1.30769230769	0.0	0.0	0.0833333333333	0.0769230769231	2.08333333333	0.466666666667	0.125	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.333333333333	0.2	0.0833333333333	0.416666666667	0.0	0.363636363636
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_durum	0.25	1.38461538462	0.0	0.416666666667	0.166666666667	0.0	0.0	0.266666666667	0.75	0.0	0.3	0.6	0.0	0.8	0.166666666667	0.2	0.3	0.4	0.0	1.0	0.307692307692	0.0	1.0	1.25	0.0	0.0	0.25	0.3	1.0	0.0833333333333	0.214285714286	1.36363636364
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Turicella;s__Turicella_otitidis	0.125	0.0	0.0	0.5	0.0833333333333	0.384615384615	0.416666666667	0.2	0.0	0.3	0.2	0.1	0.125	0.0	0.0	0.0	0.0	0.2	0.166666666667	1.22222222222	0.0769230769231	0.375	0.0	0.5	0.0	0.5	0.0	0.2	0.0	0.25	0.0	0.0909090909091
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;Other	0.0	0.307692307692	0.0	0.0833333333333	0.0833333333333	0.461538461538	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.2	0.5	0.1	0.0	0.1	0.0	0.0	0.153846153846	0.0	0.111111111111	0.0	0.0	0.0833333333333	0.0833333333333	0.2	0.0	0.0833333333333	0.0714285714286	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae;g__Dermacoccus;s__Dermacoccus_nishinomiyaensis	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0833333333333	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0833333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.0	0.0833333333333	0.0	0.272727272727
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Tetrasphaera;s__Tetrasphaera_japonica	0.0	0.0769230769231	0.0714285714286	0.0	0.333333333333	0.0769230769231	0.166666666667	0.0666666666667	0.625	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.1	0.0	0.0	0.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_sp._C448	0.0	0.153846153846	0.0714285714286	0.166666666667	0.0	0.153846153846	0.166666666667	0.266666666667	0.125	0.1	0.3	0.2	0.0	0.0	0.0833333333333	0.0	0.4	0.2	0.0	0.111111111111	0.0	0.0	0.111111111111	0.75	0.0	0.25	0.25	0.0	0.0	0.0	0.142857142857	0.181818181818
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria_palustris	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.125	0.3	0.0	0.0	0.0	0.0	0.0833333333333	0.0	0.0	0.1	0.0	0.0	0.0769230769231	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0833333333333	0.0714285714286	0.0
